tour,player_name,serve_pts,serve_pts_won,return_pts,return_pts_won,serve_win_pct,return_win_pct,total_win_pct,ras_slow,ras_medium,ras_fast,n_slow,n_medium,n_fast,body_return_pts,cluster,PC1,PC2
WTA,Jennifer Brady,1712,1011,1564,682,0.5905373831775701,0.4360613810741688,0.5167887667887668,0.9617224880382775,0.9835164835164835,0.9669421487603306,209.0,182.0,121.0,512.0,1.0,1.1595295159270778,-0.5371666131766455
WTA,Jessica Pegula,2419,1460,2391,1088,0.6035551880942538,0.45503973232956924,0.5297297297297298,0.9830508474576272,0.9898305084745763,0.9708222811671088,354.0,295.0,377.0,1026.0,1.0,1.597881959904205,-0.1486019351856206
WTA,Johanna Konta,2014,1318,2073,831,0.6544190665342602,0.40086830680173663,0.525813555174945,0.9607843137254902,0.9552715654952076,0.9122340425531915,357.0,313.0,376.0,1046.0,3.0,0.22737589268577632,0.08701886072073446
WTA,Jule Niemeier,1196,705,1188,524,0.5894648829431438,0.44107744107744107,0.5155201342281879,1.0,0.976878612716763,0.921875,195.0,173.0,128.0,496.0,3.0,1.1973194772548348,0.7576113328628156
WTA,Julia Goerges,1691,1073,1795,747,0.6345357776463632,0.4161559888579387,0.5220883534136547,0.9074074074074074,0.9090909090909091,0.8893280632411067,108.0,231.0,253.0,592.0,6.0,-1.421184835452493,-0.6913017417175858
WTA,Ka. Pliskova,1005,642,1062,467,0.6388059701492538,0.4397363465160075,0.5365263667150459,,,,,,,,,,
WTA,Kaia Kanepi,1682,972,1763,728,0.5778834720570749,0.41293250141803745,0.4934687953555878,0.9802955665024631,0.9364406779661016,0.935,203.0,236.0,200.0,639.0,3.0,0.46745270545106593,0.2733737774710065
WTA,Kaja Juvan,1213,701,1199,492,0.5779060181368508,0.4103419516263553,0.49461028192371476,1.0,0.9714285714285714,0.9291338582677166,133.0,105.0,127.0,365.0,3.0,1.1903743489860923,0.6873898383038347
WTA,Karolina Muchova,2599,1563,2610,1126,0.6013851481338977,0.4314176245210728,0.5162219235937799,0.9567430025445293,0.926056338028169,0.9433962264150944,393.0,284.0,371.0,1048.0,4.0,0.05680482367851574,-0.28846490137887676
WTA,Karolina Pliskova,4510,2815,4587,1972,0.6241685144124168,0.42991061696097665,0.5262174343190062,0.9578783151326054,0.9319444444444445,0.9121522693997072,641.0,720.0,683.0,2044.0,4.0,-0.14269524996914756,0.06626323799459019
